Date;ADOBE_INC_USD;AIR_LIQUIDE_SA;ALIBABA_GROUP_HOLDING_LTD_REPR__8SH;ALLIANZ_SE;AMAZON_COM_INC_USD;AMUNDI_IS_GOVT_BOND_LOWEST_RATED;ANHEUSER BUSH_INBEV;ARCELORMITTAL_SA;ATOS_SE;AXA_SA;BERKSHIRE_HATHAWAY_INCB _USD;BLACKROCK_GF_SUSTAINABLE_ENERGY;BROWN_ADVISORY US_SUSTAINABLE_GROWTH_FD;CADEUR_Curncy;CANDRIAM_SRI_BOND_GLOBAL_HIGH_YIELD;CANDRIAM_SRI_EQUITY_EMERGING_MARKETS;CHFEUR_Curncy;COMGEST_GROWTH_EUROPE;DKKEUR_Curncy;ENBW_ENERGIE_BADEN _3_625%_2014 76_02APR;ENEL_S_P_A_;ENGIE_SA;EUR_Curncy;FFG_SICAV_GLOBAL_FLEXIBLE SUSTAINABLE;FLOSSBACH_VS MULTIPLE_OPPORT__II__D_SHS;GAM_MULTIBOND LOCAL_EMERGING_BOND;GBPEUR_Curncy;GLENCORE_FUNDING_LLC_3%_2017 22_27APR;GROUPE_BRUXELLES_LAMBERT_SA;ING_ARIA_CORPORATE_+_R_CAP;ING_ARIA_SUSTAINABLE_BONDS_R;ING_ARIA EURO_SHORT_DUR_RET_BD_R_CAP;INVESCO_FS_ASIAN_EQUITY_FUND;INVESCO_PHYSICAL_GOLD_USD;ISHARES_II__GLOBAL_WATER_UCITS_EUR;ISHARES_PLCCORE_S&P_500_UCITS_ETFUSD;ISHARES_V S&P_500_FINANCIALS_SECTOR;IVO_FUNDS_FIXED_INCOME;JPMORGAN_CHINA_A SHARE_OPPORTUNITIES;JPMORGAN_EMERGING_MARKETS_SUSTAINABLE;JPMORGAN_JAPAN_EQUITY_EUR;JUST_EAT_TAKEAWAY_COM_N_V;KBC_GROUP_SA NV;LVMH_MOET_HENNESSY_LOUIS_VUITTON_SE;LYXOR_IF_EURO_6M;MAINFIRST_SIC_TOP_EUROPEAN_IDEAS;MCDONALD'S_CORP_USD;MEDTRONIC_PLC_USD;MERCK_&_CO_INC_USD;MICHELIN_SA_ORD;MICROSOFT_CORP_USD;MULTI_ULS_LYXOR_EURO_STOXX_BANKS;NOKEUR_Curncy;NORDEA_1_EMERGING_MARKET_BOND;PEPSICO_INC_USD;PICTET_DIGITAL;PIMCO_FGIS_EMERGING_MARKETS_BONDS_ESG;POLAR_CF_PLC_GLOBAL_TECHNOLOGY_FUND;PRINCIPAL_GIF PREFERRED_SECURITIES;QUALCOMM_INC;ROCHE_HOLDING_LTD_CHF;ROYAL_DUTCH_SHELL_PLCA _EUR;ROYAL_PHILIPS_NV;SALESFORCE_COM_INC_USD;SEKEUR_Curncy;SOLVAY_SA;SSGA_SPDR_EUROPE S&P_US_DIVI_ARISTOUSD;THREADNEEDLE_LUXGLOBAL_EQUITY_INCOME;THREADNEEDLE_LUX PAN_EUROPEAN_SMALL;TOTALENERGIES_SE;UBAM_SICAV_POSITIVE_IMPACT_EQUITY;UBS_LUX_EQUITY_ALL_CHINA_USD;UNILEVER_PLC_EUR;USDEUR_Curncy;VEOLIA_ENVIRONNEMENT_SA;VISA_INCA _USD;WELLINGTON_MF GLOBAL_HEALTH_CARE_EQUITY
24/07/2021;625.87;178.07;206.53;245.31;3656.64;260.8178;68.75;27.165;50.35;25.54;278.49;17.42;23.98;0.6761;1159.75;167.79;0.9237;39.1;0.1345;100.061;8.05;11.464;1.1771;129.3;168.11;297.23;1.1681;102.8;114.6;724.04;597.78;102.03;9.58;174.32;63.0616;43.305;10.05;132.14;40.8;138.39;15.39;92.1651;66.36;795.96;997.0531;128.27;242.96;128.54;77.54;158.95;289.67;87.605;0.0958;146.44;157.18;572.2;18.12;90.44;12.7;144.88;370.2501;18.65;48.05;248.25;0.09778;128.988;67.2637;12.8633;14.0344;41.31;145.33;130.79;56.5325;0.8495;29.5326;249.02;50.9968
25/07/2021;625.87;178.07;206.53;245.31;3656.64;260.8178;68.75;27.165;50.35;25.54;278.49;17.42;23.98;0.6761;1159.75;167.79;0.9237;39.1;0.1345;100.061;8.05;11.464;1.1771;129.3;168.11;297.23;1.1681;102.8;114.6;724.04;597.78;102.03;9.58;174.32;63.0616;43.305;10.05;132.14;40.8;138.39;15.39;92.1651;66.36;795.96;997.0531;128.27;242.96;128.54;77.54;158.95;289.67;87.605;0.0958;146.44;157.18;572.2;18.12;90.44;12.7;144.88;370.2501;18.65;48.05;248.25;0.09778;128.988;67.2637;12.8633;14.0344;41.31;145.33;130.79;56.5325;0.8495;29.5326;249.02;50.9968
26/07/2021;620.8;178.07;191.76;242.5;3699.82;260.682;68.1;28.355;50.35;25.5875;278.8;17.49;23.9;0.6753;1159.87;163.36;0.9252;38.83;0.1345;100.061;8.081;11.486;1.1803;128.86;169.48;297.2;1.1707;102.733;112.24;724.1;597.55;102.03;9.34;174.24;63.0616;43.305;10.02;132.11;39.41;135.48;15.58;92.1651;67.64;805.05;997.0452;128.4;243.98;128.07;77.24;158.95;289.05;89.334;0.0961;146.49;157.07;570.08;18.11;90.34;12.72;143.5;380.6;19.34;46.78;247.6;0.09824;128.988;68.33;12.7994;13.9823;43.78;144.41;122.53;54.78;0.8472;30.3714;250.25;50.2022
27/07/2021;618.28;178.07;186.07;248.375;3626.39;260.9156;69.43;28.265;49.3;25.625;280.78;17.34;23.79;0.6716;1159.85;158.99;0.9253;38.73;0.1344;100.061;7.962;11.358;1.1817;128.34;168.38;297.38;1.1746;102.74;112.24;724.72;598.07;102.04;9.16;174.48;63.0616;43.62;10.1;131.9;38.06;131.85;15.68;92.1651;67.62;796.08;997.0992;127.58;246.35;130.22;77.85;156.139;286.54;88.371;0.0953;146.37;157.94;563.68;18.08;88.79;12.71;140.93;369.01;19.54;44.92;243.51;0.09809;128.988;68.33;12.75;13.9239;41.89;143.91;114.3;56.105;0.8463;30.3714;250.93;50.0218
28/07/2021;620.92;178.07;196.01;247.98;3630.32;260.762;68.54;28.415;47.082;25.516;278.1;17.45;23.91;0.6743;1159.99;159.8;0.9279;39.26;0.1345;100.061;8.055;11.564;1.1845;129.14;167.46;297;1.174;102.808;112.24;725.13;598.07;102.06;9.12;174.26;63.0616;44;10.0361;131.9;38.43;132.8;15.45;92.1651;67.56;814;997.1309;129.18;241.78;130.52;78.33;156.139;286.22;88.025;0.0959;146.02;156.49;566.27;18.06;89.86;12.71;142.44;369.0001;19.66;44.925;243.96;0.09818;128.988;68.33;12.7674;14.0689;42.34;145.41;117.22;57.48;0.8444;30.3714;246.94;50.5972
29/07/2021;621.7;175.2;197.54;249.475;3599.92;260.77;66.29;29.645;48.95;26;279.76;17.74;24.1;0.6759;1161.17;163.45;0.9284;39.43;0.1344;100.061;8.015;11.6;1.1887;129.84;168.36;300.22;1.1744;102.761;112.24;725.24;598.19;102.06;9.31;177.015;63.0616;44.15;10.14;131.75;39.58;135.46;15.48;92.1651;68.44;813.97;997.1124;130.86;244.02;130.68;76.93;163.88;286.5;89.643;0.0963;146.26;156.81;568.7;18.08;90;12.71;150.99;382.17;20.2;45.874;244.04;0.09832;128.988;68.2758;12.7867;14.1183;45.17;145.91;122.78;57.8699;0.8413;31.8948;247.92;50.7266
30/07/2021;621.63;175.12;195.19;249.5;3327.59;260.9517;63.51;29.375;48.95;26;278.29;17.76;24.03;0.6758;1161.51;161.32;0.9307;39.51;0.1344;100.061;7.78;11.252;1.187;129.41;167.82;299.62;1.1715;102.8;118.1;725.49;598.53;102.04;9.25;176.43;63.0616;44.15;10.12;131.73;38.93;134.25;15.32;92.1651;67.9;814.1;997.1082;129.71;242.71;131.31;76.87;163.88;284.91;88.861;0.0954;146.31;156.95;561.67;18.09;89.11;12.72;149.8;389;20.4;45.11;241.93;0.09806;128.988;68.2158;12.7444;14.1094;44.55;145.25;120.19;57.6827;0.8427;31.4705;246.39;50.5953
31/07/2021;621.63;175.12;195.19;249.5;3327.59;260.9517;63.51;29.375;48.95;26;278.29;17.76;24.03;0.6758;1161.51;161.32;0.9307;39.51;0.1344;100.061;7.78;11.252;1.187;129.41;167.82;299.62;1.1715;102.8;118.1;725.49;598.53;102.04;9.25;176.43;63.0616;44.15;10.12;131.73;38.93;134.25;15.32;92.1651;67.9;814.1;997.1082;129.71;242.71;131.31;76.87;163.88;284.91;88.861;0.0954;146.31;156.95;561.67;18.09;89.11;12.72;149.8;389;20.4;45.11;241.93;0.09806;128.988;68.2158;12.7444;14.1094;44.55;145.25;120.19;57.6827;0.8427;31.4705;246.39;50.5953
01/08/2021;621.63;175.12;195.19;249.5;3327.59;260.9517;63.51;29.375;48.95;26;278.29;17.76;24.03;0.6758;1161.51;161.32;0.9307;39.51;0.1344;100.061;7.78;11.252;1.187;129.41;167.82;299.62;1.1715;102.8;118.1;725.49;598.53;102.04;9.25;176.43;63.0616;44.15;10.12;131.73;38.93;134.25;15.32;92.1651;67.9;814.1;997.1082;129.71;242.71;131.31;76.87;163.88;284.91;88.861;0.0954;146.31;156.95;561.67;18.09;89.11;12.72;149.8;389;20.4;45.11;241.93;0.09806;128.988;68.2158;12.7444;14.1094;44.55;145.25;120.19;57.6827;0.8427;31.4705;246.39;50.5953
02/08/2021;618.75;175.12;200.09;231.025;3331.48;261.6832;63.61;29.075;48.95;27.09;278.14;17.91;24.11;0.6737;1161.43;161.72;0.9306;39.51;0.1344;100.061;7.739;11.358;1.187;129.88;166.85;300.74;1.1696;102.794;115.01;726.03;599.58;102.05;9.31;175.75;63.0616;43.9318;10.16;131.91;39.93;135.43;15.62;92.1651;68.08;816;997.0884;130.52;240.1;131.26;76.18;163.88;284.82;88.414;0.0954;146.5;156.32;558.62;18.14;89.11;12.72;148.86;392.8999;20.185;47.17;240.86;0.09795;128.988;68.2158;12.7553;14.2306;43.445;145.64;121.96;59.07;0.8423;31.4705;239.78;50.8157
03/08/2021;621.28;175.12;197.38;233.99;3366.24;261.7485;62.327;29.32;48.95;27.43;281.8;17.93;24.3;0.6723;1161.2;162.52;0.9322;39.8;0.1344;100.061;7.694;11.488;1.1864;130.03;166.41;299.42;1.1728;102.757;122;725.9;599.58;102.04;9.33;175.12;63.0616;43.5582;10.0751;132.02;40.26;135.73;15.7;92.1651;67.9;829.69;997.0539;129.83;236.95;131.46;76.41;167.209;287.12;89.301;0.0956;146.8;156.67;553.65;18.17;89.79;12.74;147.95;370.5001;20.35;45.16;241.13;0.09801;128.988;68.2158;12.7992;14.2281;43.61;146.3;121.94;59.045;0.8428;31.3436;237.09;50.9989
04/08/2021;625.68;175.12;200.71;233.16;3354.72;261.625;62.33;29.285;48.95;27.62;278.78;18.1;24.43;0.6736;1161.12;164.66;0.9319;40.12;0.1345;100.061;7.703;11.518;1.1837;130.17;167.21;299.33;1.1733;102.748;122;726.47;600.06;102.06;9.39;174.99;63.0616;43.5582;10.1749;132.14;40.86;137.13;15.65;86;68.68;827.92;997.04;130.24;234.83;128.38;75.48;167.209;286.51;90.303;0.0956;147;154.05;558.21;18.19;90.75;12.75;148.22;388.97;20.35;44.89;244.17;0.09811;128.988;68.2158;12.7801;14.3634;45.17;147.02;121.54;59.045;0.8448;31.3436;236.67;50.9034
05/08/2021;632.08;175.12;199.28;225.275;3375.99;262.157;61.9;29.215;48.95;27.62;280.21;18.15;24.47;0.676;1161.8;164.36;0.932;40.29;0.1345;100.061;7.752;11.622;1.1834;130.21;167.19;299.52;1.1772;102.698;116.8;726.4;600.15;102.06;9.36;174.67;63.0616;43.5582;10.1725;132.17;40.58;137.59;15.76;86;70.14;825.935;997.0773;131.1;236.42;128.02;75.59;167.209;289.52;91.047;0.0958;146.96;154.31;556.58;18.17;91.11;12.75;146.83;394.8;20.3515;44.89;250.56;0.0981;128.988;68.15;12.823;14.5012;42.98;147.68;119.95;56.48;0.8451;31.5766;240.21;50.9892
06/08/2021;631.38;173.7613;196.39;229;3344.94;261.4045;61.35;29.385;47.55;27.9757;285.63;18.06;24.36;0.6774;1161.52;163.53;0.9292;40.04;0.1345;100.061;7.759;11.662;1.1762;129.56;167.37;296.56;1.1798;102.69;114.82;725.35;598.78;102.04;9.37;170.5;63.0616;43.5582;10.4002;132.19;39.94;136.62;15.78;86;71.4;824.92;996.9743;131;236.26;128.64;75.44;167.209;289.46;93.31;0.0957;146.68;154.33;558.42;18.11;90.48;12.75;146.28;386.5701;20.33;44.89;250.59;0.09807;135.5147;68.15;12.8905;14.4342;44.5935;147.52;119.64;55.93;0.8502;31.5766;241.4;50.5017
07/08/2021;631.38;173.7613;196.39;229;3344.94;261.4045;61.35;29.385;47.55;27.9757;285.63;18.06;24.36;0.6774;1161.52;163.53;0.9292;40.04;0.1345;100.061;7.759;11.662;1.1762;129.56;167.37;296.56;1.1798;102.69;114.82;725.35;598.78;102.04;9.37;170.5;63.0616;43.5582;10.4002;132.19;39.94;136.62;15.78;86;71.4;824.92;996.9743;131;236.26;128.64;75.44;167.209;289.46;93.31;0.0957;146.68;154.33;558.42;18.11;90.48;12.75;146.28;386.5701;20.33;44.89;250.59;0.09807;135.5147;68.15;12.8905;14.4342;44.5935;147.52;119.64;55.93;0.8502;31.5766;241.4;50.5017
08/08/2021;631.38;173.7613;196.39;229;3344.94;261.4045;61.35;29.385;47.55;27.9757;285.63;18.06;24.36;0.6774;1161.52;163.53;0.9292;40.04;0.1345;100.061;7.759;11.662;1.1762;129.56;167.37;296.56;1.1798;102.69;114.82;725.35;598.78;102.04;9.37;170.5;63.0616;43.5582;10.4002;132.19;39.94;136.62;15.78;86;71.4;824.92;996.9743;131;236.26;128.64;75.44;167.209;289.46;93.31;0.0957;146.68;154.33;558.42;18.11;90.48;12.75;146.28;386.5701;20.33;44.89;250.59;0.09807;135.5147;68.15;12.8905;14.4342;44.5935;147.52;119.64;55.93;0.8502;31.5766;241.4;50.5017
09/08/2021;629.22;173.7613;195.25;231.175;3341.87;261.7723;60.16;29.54;47.55;27.9757;287.23;18.06;24.33;0.6774;1161.08;164.53;0.9255;40.09;0.1345;100.061;7.798;11.654;1.1737;129.26;167.09;295.06;1.1798;102.687;114.82;725.22;599.01;102.03;9.38;167.56;63.0616;44.164;10.53;132.32;40.61;137.14;15.78;86;71.36;824.905;996.8887;131.99;234.68;126.92;75.32;167.209;288.33;93.454;0.0953;146.52;154.35;556.35;18.08;90.39;12.74;146.92;389.54;20.4875;44.36;249.32;0.09786;135.5147;68.15;12.8931;14.486;44.08;147.57;120.65;56.19;0.8521;30.9692;240;50.4202
10/08/2021;621.74;173;195.73;235.5;3320.68;262.0183;61.91;30.46;47.55;27.92;288.94;18.17;24.2;0.6815;1160.45;165.36;0.9245;40.13;0.1345;100.061;7.788;11.682;1.172;129.27;167.33;294.98;1.1812;102.666;114.82;725.09;599.13;102.03;9.44;167.185;63.0616;44.11;10.65;132.37;40.92;138.23;15.9;90.4559;71.88;822.57;996.8715;134.22;233.45;125.3;75.19;167.209;286.44;93.763;0.0957;146.23;154.43;560.24;18.06;89.68;12.73;145.87;396.22;20.6;45.83;243.39;0.09788;135.5147;68.2623;12.9367;14.5566;45.16;148.44;124.4;58.29;0.8532;30.9692;238.07;50.2451
11/08/2021;626.03;178.95;194.86;229.94;3292.11;261.5228;62.06;30.77;47.55;28.32;291.28;18.22;24.16;0.6812;1158.98;165.69;0.9241;40.16;0.1345;100.061;7.833;11.802;1.1739;129.69;167.18;295.74;1.1814;102.488;114.9;725.21;599.17;102.03;9.45;169.37;63.0616;44.11;10.6724;132.57;40.53;137.77;15.82;90.4559;71.76;825.0001;996.8268;134.37;235.55;126.04;75.21;171.8;286.95;94.872;0.0962;145.96;155.04;555.02;18.04;89.36;12.72;146.68;397;20.65;44.922;242.28;0.09809;135.5147;68.2623;12.9878;14.5539;43.81;148.58;124.34;57.38;0.8519;30.9692;235.06;50.0121
12/08/2021;634.35;178.95;191.66;237.1;3303.5;262.0099;61.1;30.665;47.55;28.92;290.24;18.15;24.28;0.6808;1159.23;164.59;0.9231;40.32;0.1345;100.061;7.844;11.794;1.173;129.8;167.08;296.06;1.1771;102.503;114.9;724.99;599.04;102.01;9.4;169.395;63.0616;44.11;10.65;132.63;39.98;137.58;15.81;90.45;70.82;840;996.8219;133.42;236.67;127.52;76.04;171.8;289.81;94.299;0.0963;146.13;155.07;552.31;18.06;89.53;12.72;147.15;396.1901;20.11;44.45;248.39;0.0981;135.5147;68.2623;13.0179;14.5351;45.17;148.97;122.56;58.05;0.8525;30.9692;231.79;50.2015
13/08/2021;637.31;178.95;188.62;235.575;3293.97;262.0183;62.42;30.88;51.7375;28.92;287.89;18.18;24.41;0.6774;1159.81;163.27;0.9263;40.39;0.1345;100.061;7.889;11.922;1.1797;130.34;167.23;296.98;1.1758;102.513;120.75;725;599.18;102.01;9.33;171.785;63.0616;44.11;10.66;132.68;39.66;137.07;15.97;90.45;71.44;840;996.7932;134.31;238.82;128.34;76.72;171.8;292.85;94.432;0.0964;146.23;156.52;552.42;18.09;89.61;12.74;148.64;402.5;20;45.04;251.56;0.09809;135.5147;68.2623;12.9795;14.5447;45.17;148.98;121.76;58.05;0.8478;30.9692;232.65;50.3489
14/08/2021;637.31;178.95;188.62;235.575;3293.97;262.0183;62.42;30.88;51.7375;28.92;287.89;18.18;24.41;0.6774;1159.81;163.27;0.9263;40.39;0.1345;100.061;7.889;11.922;1.1797;130.34;167.23;296.98;1.1758;102.513;120.75;725;599.18;102.01;9.33;171.785;63.0616;44.11;10.66;132.68;39.66;137.07;15.97;90.45;71.44;840;996.7932;134.31;238.82;128.34;76.72;171.8;292.85;94.432;0.0964;146.23;156.52;552.42;18.09;89.61;12.74;148.64;402.5;20;45.04;251.56;0.09809;135.5147;68.2623;12.9795;14.5447;45.17;148.98;121.76;58.05;0.8478;30.9692;232.65;50.3489
15/08/2021;637.31;178.95;188.62;235.575;3293.97;262.0183;62.42;30.88;51.7375;28.92;287.89;18.18;24.41;0.6774;1159.81;163.27;0.9263;40.39;0.1345;100.061;7.889;11.922;1.1797;130.34;167.23;296.98;1.1758;102.513;120.75;725;599.18;102.01;9.33;171.785;63.0616;44.11;10.66;132.68;39.66;137.07;15.97;90.45;71.44;840;996.7932;134.31;238.82;128.34;76.72;171.8;292.85;94.432;0.0964;146.23;156.52;552.42;18.09;89.61;12.74;148.64;402.5;20;45.04;251.56;0.09809;135.5147;68.2623;12.9795;14.5447;45.17;148.98;121.76;58.05;0.8478;30.9692;232.65;50.3489
16/08/2021;636.94;178.95;182.71;230.04;3298.99;261.83;63.42;30.24;51.7375;28.92;289.45;18.09;24.42;0.6754;1159.73;161.9;0.9306;40.29;0.1345;100.061;7.847;11.952;1.1778;130.06;167.06;297.03;1.1757;102.506;115.03;725;599.04;102;9.28;172.79;63.0616;44.11;10.5303;132.72;39.62;136.9;15.77;90.45;71;824;996.7677;133.1;240.97;129.59;77.93;171.8;294.6;93.388;0.096;146.5;158.05;547.9;18.12;88.89;12.74;148.13;401.2401;19.9;44.94;249.2;0.09812;135.5147;68.2623;12.9846;14.5179;45.17;148.56;121;56.39;0.8492;30.9692;235.36;50.45
17/08/2021;635.01;178.95;173.73;239.85;3241.96;261.7429;60.8;29.79;51.7375;28.92;289.1;17.93;24.31;0.6762;1159.23;159.39;0.9336;40.42;0.1345;100.061;7.777;11.95;1.171;130.36;167.32;295.86;1.1735;102.51;115.03;724.95;599;101.99;9.15;172.535;63.0616;44.4298;10.5553;132.68;38.53;135.19;15.61;90.45;70.5;811.65;996.7664;132.52;240.28;130.76;78.83;171.8;293.08;91.767;0.0958;146.55;157.9;541.42;18.12;87.93;12.74;144.41;404.685;19.6;44.64;246.99;0.09751;135.5147;68.2623;12.9893;14.5181;45.06;148.79;117.54;58.94;0.8541;32.0683;234.53;50.8007
18/08/2021;626.77;181.25;172.35;234.5;3201.22;262.0532;61.9;29.95;51.7375;28.77;286.36;18.03;24.09;0.6746;1159.81;161.35;0.9314;40.41;0.1345;100.061;7.855;12.148;1.1711;129.68;167.58;295.57;1.1746;102.536;113;725.17;599.37;101.99;9.21;172.42;63.0616;44.3334;10.5533;132.75;38.69;136.05;15.73;90.45;71.06;766.5;996.7673;133.11;238.08;129.33;77.79;171.8;290.73;92.7;0.096;146.53;156.28;543.77;18.12;87.6;12.74;142.18;403.1001;19.48;45.64;251.22;0.09781;135.5147;68.2623;12.9543;14.6163;43.71;149.48;118.11;59;0.8541;32.0683;231.63;50.4346
19/08/2021;637.66;181.25;160.55;234.0999;3187.75;262.0697;59.09;27.85;51.7375;27.86;285.13;17.88;24.33;0.6676;1159.46;158.81;0.9323;40.05;0.1345;100.061;7.922;12.164;1.1675;128.94;166.4;293.18;1.1681;102.545;113;725.08;599.54;101.98;9.06;172.56;63.0616;44.3334;10.35;132.69;38.53;134.15;15.65;90.45;69.66;721;996.7347;131.47;237.23;128.93;78.46;171.8;296.77;90.425;0.0947;146.51;158.91;536.87;18.12;87.52;12.73;140.61;404;18.9;43.26;253.07;0.09729;135.5147;68.1459;12.8471;14.4462;43.09;148.3;115.27;58;0.8564;32.4154;231.57;50.4001
20/08/2021;647.34;176.7763;157.96;237.9999;3199.95;262.2729;60.6;28.175;51.7375;27.39;285.27;17.99;24.6;0.6666;1160.25;156.23;0.9321;40.28;0.1345;100.061;8.001;12.338;1.1698;128.81;166.41;292.38;1.1644;102.552;113;725.15;599.75;101.98;8.95;172.64;63.0616;44.3334;10.33;132.7;37.47;132.59;15.71;90.45;70.04;730;996.7562;131.31;238.49;129.9;78.68;171.8;304.36;90.369;0.0947;146.59;158.35;540.77;18.13;88.36;12.74;142.09;400.01;18.75;44.84;256.13;0.0971;135.5147;68;12.8907;14.4899;41.78;149.16;111.15;58;0.8547;32.4154;231.36;50.656
21/08/2021;647.34;176.7763;157.96;237.9999;3199.95;262.2729;60.6;28.175;51.7375;27.39;285.27;17.99;24.6;0.6666;1160.25;156.23;0.9321;40.28;0.1345;100.061;8.001;12.338;1.1698;128.81;166.41;292.38;1.1644;102.552;113;725.15;599.75;101.98;8.95;172.64;63.0616;44.3334;10.33;132.7;37.47;132.59;15.71;90.45;70.04;730;996.7562;131.31;238.49;129.9;78.68;171.8;304.36;90.369;0.0947;146.59;158.35;540.77;18.13;88.36;12.74;142.09;400.01;18.75;44.84;256.13;0.0971;135.5147;68;12.8907;14.4899;41.78;149.16;111.15;58;0.8547;32.4154;231.36;50.656
22/08/2021;647.34;176.7763;157.96;237.9999;3199.95;262.2729;60.6;28.175;51.7375;27.39;285.27;17.99;24.6;0.6666;1160.25;156.23;0.9321;40.28;0.1345;100.061;8.001;12.338;1.1698;128.81;166.41;292.38;1.1644;102.552;113;725.15;599.75;101.98;8.95;172.64;63.0616;44.3334;10.33;132.7;37.47;132.59;15.71;90.45;70.04;730;996.7562;131.31;238.49;129.9;78.68;171.8;304.36;90.369;0.0947;146.59;158.35;540.77;18.13;88.36;12.74;142.09;400.01;18.75;44.84;256.13;0.0971;135.5147;68;12.8907;14.4899;41.78;149.16;111.15;58;0.8547;32.4154;231.36;50.656
23/08/2021;656.86;176.7763;161.06;233.8045;3265.87;261.8201;59.94;28.43;50;27.4036;285.62;18.16;24.8;0.6731;1161.21;158.41;0.9331;40.57;0.1345;100.061;7.832;12.316;1.1745;129.83;166.92;293.67;1.1682;102.56;113;724.92;599.3;101.98;9;174.64;63.0616;44.9;10.33;132.79;38.35;134.64;16.05;93.6374;70.98;746.24;996.7148;132.29;239.66;128.48;78.38;171.8;304.65;91.385;0.0954;146.69;157.85;543.48;18.16;90.05;12.74;144.14;409.99;19.535;44.56;260.52;0.09771;135.5147;68.6065;12.9084;14.5856;42.56;149.79;112.98;56.4041;0.8513;32.6613;234.14;51.1576
24/08/2021;657.24;176.7763;171.7;234.495;3305.78;261.8692;59.95;29.21;50;28.67;286.02;18.3;24.84;0.6754;1161.82;160.49;0.9317;40.45;0.1345;100.061;7.788;12.374;1.1756;130.05;167.76;295.88;1.1678;102.553;114.75;724.77;599.22;101.98;9.17;174.845;63.0616;44.7283;10.4947;132.91;38.96;136.32;16.27;93.6374;71.46;738;996.6578;132.6;238.43;132.57;77.72;171.8;302.62;91.499;0.0963;146.94;155.89;555.72;18.19;90.73;12.75;144.46;407.4499;19.735;45.34;259.66;0.09786;135.5147;68.78;12.9239;14.5924;43.58;150.11;116.71;55.9;0.8505;32.7915;234.24;51.134
25/08/2021;656.8;177.07;169.1;238.44;3299.18;260.2505;60.3;29.31;49.5;28.7;287.3;18.32;24.87;0.6747;1162.42;162.07;0.9297;40.42;0.1345;100.061;7.761;12.212;1.1772;129.46;167.68;296.4;1.1692;102.591;114.75;723.69;597.3;101.97;9.27;172.855;63.0616;44.7;10.76;133.13;39.01;137.24;16.15;93.6374;72.52;734.5;996.6199;133.03;238.83;134.55;77.07;164.2;302.01;93.473;0.0965;147.16;155.2;556.1;18.21;91.12;12.74;143.87;397.86;19.658;45.2;260.85;0.09783;135.5147;68.92;12.9331;14.5873;44.92;150.03;117.52;56.63;0.8495;32.7915;232.59;51.2217
26/08/2021;652.39;177.27;165.24;236.46;3316;260.1189;60.62;28.61;49.5;28.52;285.27;18.3;24.76;0.6707;1162.08;160.96;0.9269;40.32;0.1345;100.061;7.678;12.048;1.1752;129.14;167.32;295.9;1.1658;102.577;113.39;723.24;596.78;101.96;9.2;173.7;63.0616;44.7;10.7;133.07;38.1;136.01;16.14;93.6374;71.88;730.01;996.6122;133.29;236.95;133.37;76.57;164.65;299.09;92.49;0.0962;147.02;154.63;558.9;18.2;90.63;12.74;142.38;400.18;19.66;44.83;267.79;0.09774;135.5147;68.65;12.8786;14.5738;43.33;149.97;115.29;56.6;0.8509;32.7915;230.52;50.9864
27/08/2021;658.52;177.27;159.47;232.39;3349.63;260.2791;60.45;29.435;49.5;28.18;286.6;18.32;24.92;0.6718;1162.88;161.24;0.9304;40.56;0.1345;100.061;7.679;12.046;1.1795;129.65;167.07;297.88;1.1665;102.565;113.39;723.5;597.22;101.96;9.23;174.905;63.0616;44.7;10.66;133.25;38.21;136.51;16.04;93.6374;71.78;734.31;996.6119;133.27;237.48;133.81;76.3;164.65;299.72;92.465;0.0973;147.09;154.94;553.66;18.24;91.69;12.75;144.85;389.58;20;44.982;266.53;0.09813;135.5147;69.1;12.9223;14.6542;44.76;150.57;114.91;56.6;0.8477;32.7915;232.69;51.339
28/08/2021;658.52;177.27;159.47;232.39;3349.63;260.2791;60.45;29.435;49.5;28.18;286.6;18.32;24.92;0.6718;1162.88;161.24;0.9304;40.56;0.1345;100.061;7.679;12.046;1.1795;129.65;167.07;297.88;1.1665;102.565;113.39;723.5;597.22;101.96;9.23;174.905;63.0616;44.7;10.66;133.25;38.21;136.51;16.04;93.6374;71.78;734.31;996.6119;133.27;237.48;133.81;76.3;164.65;299.72;92.465;0.0973;147.09;154.94;553.66;18.24;91.69;12.75;144.85;389.58;20;44.982;266.53;0.09813;135.5147;69.1;12.9223;14.6542;44.76;150.57;114.91;56.6;0.8477;32.7915;232.69;51.339
29/08/2021;658.52;177.27;159.47;232.39;3349.63;260.2791;60.45;29.435;49.5;28.18;286.6;18.32;24.92;0.6718;1162.88;161.24;0.9304;40.56;0.1345;100.061;7.679;12.046;1.1795;129.65;167.07;297.88;1.1665;102.565;113.39;723.5;597.22;101.96;9.23;174.905;63.0616;44.7;10.66;133.25;38.21;136.51;16.04;93.6374;71.78;734.31;996.6119;133.27;237.48;133.81;76.3;164.65;299.72;92.465;0.0973;147.09;154.94;553.66;18.24;91.69;12.75;144.85;389.58;20;44.982;266.53;0.09813;135.5147;69.1;12.9223;14.6542;44.76;150.57;114.91;56.6;0.8477;32.7915;232.69;51.339
